	input	translation
220984	Q13888	R-HSA-112382
220985	Q13888	R-HSA-113418
220986	Q13888	R-HSA-167152
220987	Q13888	R-HSA-167158
220988	Q13888	R-HSA-167160
220989	Q13888	R-HSA-167161
220990	Q13888	R-HSA-167162
220991	Q13888	R-HSA-167172
220992	Q13888	R-HSA-167200
220993	Q13888	R-HSA-167246
220994	Q13888	R-HSA-427413
220995	Q13888	R-HSA-5696395
220996	Q13888	R-HSA-5696400
220997	Q13888	R-HSA-674695
220998	Q13888	R-HSA-6781823
220999	Q13888	R-HSA-6781827
221000	Q13888	R-HSA-6782135
221001	Q13888	R-HSA-6782210
221002	Q13888	R-HSA-6796648
221003	Q13888	R-HSA-72086
221004	Q13888	R-HSA-73762
221005	Q13888	R-HSA-73772
221006	Q13888	R-HSA-73776
221007	Q13888	R-HSA-73779
221008	Q13888	R-HSA-73863
221009	Q13888	R-HSA-75953
221010	Q13888	R-HSA-75955
221011	Q13888	R-HSA-76042
221012	Q13888	R-HSA-77075
221013	Q13889	R-HSA-112382
221014	Q13889	R-HSA-113418
221015	Q13889	R-HSA-167152
221016	Q13889	R-HSA-167158
221017	Q13889	R-HSA-167160
221018	Q13889	R-HSA-167161
221019	Q13889	R-HSA-167162
221020	Q13889	R-HSA-167172
221021	Q13889	R-HSA-167200
221022	Q13889	R-HSA-167246
221023	Q13889	R-HSA-427413
221024	Q13889	R-HSA-5696395
221025	Q13889	R-HSA-5696400
221026	Q13889	R-HSA-674695
221027	Q13889	R-HSA-6781823
221028	Q13889	R-HSA-6781827
221029	Q13889	R-HSA-6782135
221030	Q13889	R-HSA-6782210
221031	Q13889	R-HSA-6796648
221032	Q13889	R-HSA-72086
221033	Q13889	R-HSA-73762
221034	Q13889	R-HSA-73772
221035	Q13889	R-HSA-73776
221036	Q13889	R-HSA-73779
221037	Q13889	R-HSA-73863
221038	Q13889	R-HSA-75953
221039	Q13889	R-HSA-75955
221040	Q13889	R-HSA-76042
221041	Q13889	R-HSA-77075
221042	Q13895	R-HSA-6791226
221043	Q13901	R-HSA-6791226
221044	Q13905	R-HSA-170968
221045	Q13905	R-HSA-170968
221046	Q13905	R-HSA-186763
221047	Q13905	R-HSA-8875555
221048	Q13905	R-HSA-9013423
221049	Q13905	R-HSA-9027284
221050	Q13905	R-HSA-9027284
221051	Q13905	R-HSA-912631
221052	Q13907	R-HSA-191273
221053	Q13907	R-HSA-2426168
221054	Q13936	R-HSA-400042
221055	Q13936	R-HSA-419037
221056	Q13936	R-HSA-422356
221057	Q13936	R-HSA-422356
221058	Q13936	R-HSA-5576892
221059	Q13936	R-HSA-5576893
221060	Q13946	R-HSA-418555
221061	Q13948	R-HSA-6811438
221062	Q13950-1	R-HSA-2032785
221063	Q13950-1	R-HSA-8878166
221064	Q13950-1	R-HSA-8878166
221065	Q13950-1	R-HSA-8939246
221066	Q13950-1	R-HSA-8939902
221067	Q13950-1	R-HSA-8939902
221068	Q13950-1	R-HSA-8940973
221069	Q13950-1	R-HSA-8940973
221070	Q13950-1	R-HSA-8941284
221071	Q13950-1	R-HSA-8941326
221072	Q13950-1	R-HSA-8941332
221073	Q13950-1	R-HSA-8941332
221074	Q13950-1	R-HSA-8941333
221075	Q13950-2	R-HSA-2032785
221076	Q13950-2	R-HSA-8878166
221077	Q13950-2	R-HSA-8878166
221078	Q13950-2	R-HSA-8939246
221079	Q13950-2	R-HSA-8939902
221080	Q13950-2	R-HSA-8939902
221081	Q13950-2	R-HSA-8940973
221082	Q13950-2	R-HSA-8940973
221083	Q13950-2	R-HSA-8941284
221084	Q13950-2	R-HSA-8941326
221085	Q13950-2	R-HSA-8941332
221086	Q13950-2	R-HSA-8941332
221087	Q13950-2	R-HSA-8941333
221088	Q13951	R-HSA-8877330
221089	Q13951	R-HSA-8878166
221090	Q13951	R-HSA-8878166
221091	Q13951	R-HSA-8931987
221092	Q13951	R-HSA-8934593
221093	Q13951	R-HSA-8935964
221094	Q13951	R-HSA-8936459
221095	Q13951	R-HSA-8939236
221096	Q13951	R-HSA-8939236
221097	Q13951	R-HSA-8939242
221098	Q13951	R-HSA-8939242
221099	Q13951	R-HSA-8939243
221100	Q13951	R-HSA-8939245
221101	Q13951	R-HSA-8939246
221102	Q13951	R-HSA-8939247
221103	Q13951	R-HSA-8939256
221104	Q13951	R-HSA-8939902
221105	Q13951	R-HSA-8939902
221106	Q13951	R-HSA-8940973
221107	Q13951	R-HSA-8940973
221108	Q13951	R-HSA-8941284
221109	Q13951	R-HSA-8941326
221110	Q13951	R-HSA-8941332
221111	Q13951	R-HSA-8941332
221112	Q13951	R-HSA-8941333
221113	Q13951	R-HSA-8941858
221114	Q13951	R-HSA-8949275
221115	Q13951	R-HSA-8949275
221116	Q13951	R-HSA-8951911
221117	Q13951	R-HSA-8951936
221118	Q13951	R-HSA-9018519
221119	Q13951	R-HSA-9616222
221120	Q13952	R-HSA-1989781
221121	Q13952	R-HSA-2426168
221122	Q13952	R-HSA-2426168
221123	Q13952	R-HSA-380994
221124	Q13952	R-HSA-381183
221125	Q13952	R-HSA-381183
221126	Q13952	R-HSA-9614657
221127	Q13972	R-HSA-442982
221128	Q13972	R-HSA-5673001
221129	Q13976-1	R-HSA-392517
221130	Q13976-1	R-HSA-418457
221131	Q13976-1	R-HSA-418457
221132	Q13976	R-HSA-4086398
221133	Q14002	R-HSA-163125
221134	Q14003	R-HSA-1296072
221135	Q14004	R-HSA-6796648
221136	Q14004	R-HSA-6798695
221137	Q14005	R-HSA-449836
221138	Q14008	R-HSA-141444
221139	Q14008	R-HSA-2467813
221140	Q14008	R-HSA-2500257
221141	Q14008	R-HSA-2565942
221142	Q14008	R-HSA-380259
221143	Q14008	R-HSA-380270
221144	Q14008	R-HSA-380284
221145	Q14008	R-HSA-380320
221146	Q14008	R-HSA-5620912
221147	Q14008	R-HSA-5663220
221148	Q14008	R-HSA-68877
221149	Q14008	R-HSA-8854518
221150	Q14008	R-HSA-9648025
221151	Q14012	R-HSA-9617324
221152	Q14012	R-HSA-9619229
221153	Q14012	R-HSA-9619229
221154	Q14019	R-HSA-6798695
221155	Q14028-3	R-HSA-381753
221156	Q14028	R-HSA-2485179
221157	Q14028	R-HSA-2514859
221158	Q14028	R-HSA-5620916
221159	Q14028	R-HSA-5620916
221160	Q14031	R-HSA-1442490
221161	Q14031	R-HSA-1442490
221162	Q14031	R-HSA-1474244
221163	Q14031	R-HSA-1650814
221164	Q14031	R-HSA-2022090
221165	Q14031	R-HSA-216083
221166	Q14031	R-HSA-216083
221167	Q14031	R-HSA-2214320
221168	Q14031	R-HSA-2243919
221169	Q14031	R-HSA-3000157
221170	Q14031	R-HSA-3000157
221171	Q14031	R-HSA-3000171
221172	Q14031	R-HSA-3000178
221173	Q14031	R-HSA-8948216
221174	Q14032	R-HSA-159418
221175	Q14032	R-HSA-193368
221176	Q14032	R-HSA-9033241
221177	Q14032	R-HSA-9033241
221178	Q14050	R-HSA-1442490
221179	Q14050	R-HSA-1650814
221180	Q14050	R-HSA-186797
221181	Q14050	R-HSA-2022090
221182	Q14050	R-HSA-216083
221183	Q14050	R-HSA-3000178
221184	Q14050	R-HSA-419037
221185	Q14050	R-HSA-8948216
221186	Q14055	R-HSA-1442490
221187	Q14055	R-HSA-1650814
221188	Q14055	R-HSA-186797
221189	Q14055	R-HSA-2022090
221190	Q14055	R-HSA-216083
221191	Q14055	R-HSA-3000178
221192	Q14055	R-HSA-419037
221193	Q14055	R-HSA-8948216
221194	Q14061	R-HSA-1268020
221195	Q14088	R-HSA-8854214
221196	Q14088	R-HSA-8873719
221197	Q14103-3	R-HSA-450408
221198	Q14103-4	R-HSA-450408
221199	Q14103	R-HSA-72163
221200	Q14103	R-HSA-72203
221201	Q14108	R-HSA-8856825
221202	Q14108	R-HSA-8856828
221203	Q14112	R-HSA-3000157
221204	Q14112	R-HSA-3000157
221205	Q14114	R-HSA-432142
221206	Q14114	R-HSA-975634
221207	Q14116-2	R-HSA-9012546
221208	Q14116	R-HSA-448706
221209	Q14116	R-HSA-5620971
221210	Q14116	R-HSA-6783783
221211	Q14116	R-HSA-6785807
221212	Q14116	R-HSA-9012546
221213	Q14116	R-HSA-9660826
221214	Q14117	R-HSA-73621
221215	Q14118	R-HSA-3000171
221216	Q14118	R-HSA-3000178
221217	Q14118	R-HSA-3000178
221218	Q14118	R-HSA-5083628
221219	Q14118	R-HSA-5083629
221220	Q14118	R-HSA-5083633
221221	Q14118	R-HSA-5173105
221222	Q14118	R-HSA-9010553
221223	Q14118	R-HSA-9619665
221224	Q14123	R-HSA-111957
221225	Q14126	R-HSA-351906
221226	Q14126	R-HSA-6805567
221227	Q14126	R-HSA-6809371
221228	Q14126	R-HSA-9013404
221229	Q14126	R-HSA-9013408
221230	Q14126	R-HSA-9013423
221231	Q14134	R-HSA-877300
221232	Q14137	R-HSA-6791226
221233	Q14139	R-HSA-983168
221234	Q14142	R-HSA-877300
221235	Q14145	R-HSA-5689880
221236	Q14145	R-HSA-8951664
221237	Q14145	R-HSA-9679191
221238	Q14145	R-HSA-9755511
221239	Q14145	R-HSA-983168
221240	Q14152	R-HSA-156827
221241	Q14152	R-HSA-72649
221242	Q14152	R-HSA-72689
221243	Q14152	R-HSA-72695
221244	Q14152	R-HSA-72702
221245	Q14152	R-HSA-72706
221246	Q14155-1	R-HSA-9619229
221247	Q14155	R-HSA-182971
221248	Q14155	R-HSA-193648
221249	Q14155	R-HSA-3928664
221250	Q14155	R-HSA-416482
221251	Q14155	R-HSA-8980692
221252	Q14155	R-HSA-9013148
221253	Q14155	R-HSA-9013149
221254	Q14155	R-HSA-9013406
221255	Q14155	R-HSA-9013409
221256	Q14155	R-HSA-9013420
221257	Q14155	R-HSA-9013424
221258	Q14159	R-HSA-5693568
221259	Q14160	R-HSA-4608870
221260	Q14160	R-HSA-9013148
221261	Q14160	R-HSA-9013406
221262	Q14160	R-HSA-9013409
221263	Q14160	R-HSA-9696264
221264	Q14160	R-HSA-9696270
221265	Q14161	R-HSA-9013148
221266	Q14161	R-HSA-9013149
221267	Q14161	R-HSA-9013404
221268	Q14161	R-HSA-9013406
221269	Q14161	R-HSA-9013409
221270	Q14161	R-HSA-9013420
221271	Q14161	R-HSA-9013423
221272	Q14161	R-HSA-9013424
221273	Q14162	R-HSA-3000484
221274	Q14162	R-HSA-3000484
221275	Q14164	R-HSA-4755510
221276	Q14164	R-HSA-9013973
221277	Q14164	R-HSA-918233
221278	Q14164	R-HSA-933541
221279	Q14164	R-HSA-936440
221280	Q14164	R-HSA-936964
221281	Q14164	R-HSA-9705671
221282	Q14165	R-HSA-532668
221283	Q14165	R-HSA-6798695
221284	Q14166	R-HSA-8955332
221285	Q14181	R-HSA-113501
221286	Q14181	R-HSA-174411
221287	Q14181	R-HSA-174430
221288	Q14181	R-HSA-68952
221289	Q14181	R-HSA-68962
221290	Q14181	R-HSA-69091
221291	Q14181	R-HSA-69166
221292	Q14181	R-HSA-69183
221293	Q14181	R-HSA-9710421
221294	Q14185	R-HSA-2029482
221295	Q14185	R-HSA-418885
221296	Q14185	R-HSA-418885
221297	Q14185	R-HSA-4420097
221298	Q14185	R-HSA-8849471
221299	Q14185	R-HSA-9013149
221300	Q14185	R-HSA-9013404
221301	Q14185	R-HSA-9013408
221302	Q14185	R-HSA-9664422
221303	Q14185	R-HSA-983231
221304	Q14186	R-HSA-111448
221305	Q14186	R-HSA-113501
221306	Q14186	R-HSA-1362277
221307	Q14186	R-HSA-1362277
221308	Q14186	R-HSA-1362300
221309	Q14186	R-HSA-139915
221310	Q14186	R-HSA-1538133
221311	Q14186	R-HSA-1912408
221312	Q14186	R-HSA-1912408
221313	Q14186	R-HSA-2173796
221314	Q14186	R-HSA-2559580
221315	Q14186	R-HSA-2559585
221316	Q14186	R-HSA-6804114
221317	Q14186	R-HSA-69202
221318	Q14186	R-HSA-69205
221319	Q14186	R-HSA-69205
221320	Q14186	R-HSA-69231
221321	Q14186	R-HSA-69656
221322	Q14186	R-HSA-8953750
221323	Q14186	R-HSA-9616222
221324	Q14186	R-HSA-9616222
221325	Q14186	R-HSA-9661069
221326	Q14188	R-HSA-111448
221327	Q14188	R-HSA-113501
221328	Q14188	R-HSA-1362277
221329	Q14188	R-HSA-1362277
221330	Q14188	R-HSA-1362300
221331	Q14188	R-HSA-139915
221332	Q14188	R-HSA-1538133
221333	Q14188	R-HSA-1912408
221334	Q14188	R-HSA-1912408
221335	Q14188	R-HSA-2173796
221336	Q14188	R-HSA-2559580
221337	Q14188	R-HSA-2559585
221338	Q14188	R-HSA-6804114
221339	Q14188	R-HSA-69202
221340	Q14188	R-HSA-69205
221341	Q14188	R-HSA-69205
221342	Q14188	R-HSA-69231
221343	Q14188	R-HSA-69656
221344	Q14188	R-HSA-8953750
221345	Q14188	R-HSA-9616222
221346	Q14188	R-HSA-9616222
221347	Q14188	R-HSA-9661069
221348	Q14191	R-HSA-174414
221349	Q14191	R-HSA-174437
221350	Q14191	R-HSA-3108214
221351	Q14191	R-HSA-5685938
221352	Q14191	R-HSA-5685942
221353	Q14191	R-HSA-5693554
221354	Q14191	R-HSA-5693568
221355	Q14191	R-HSA-5693579
221356	Q14191	R-HSA-5693607
221357	Q14191	R-HSA-5693616
221358	Q14191	R-HSA-6804756
221359	Q14191	R-HSA-69473
221360	Q14191	R-HSA-9701192
221361	Q14191	R-HSA-9704331
221362	Q14191	R-HSA-9704646
221363	Q14191	R-HSA-9709570
221364	Q14191	R-HSA-9709603
221365	Q14192	R-HSA-1989781
221366	Q14194	R-HSA-399956
221367	Q14195	R-HSA-399956
221368	Q14197	R-HSA-5368286
221369	Q14197	R-HSA-5389840
221370	Q14197	R-HSA-5389840
221371	Q14197	R-HSA-5419276
221372	Q14203-2	R-HSA-2565942
221373	Q14203-2	R-HSA-380259
221374	Q14203-2	R-HSA-380270
221375	Q14203-2	R-HSA-380284
221376	Q14203-2	R-HSA-380320
221377	Q14203-2	R-HSA-5620912
221378	Q14203-2	R-HSA-8854518
221379	Q14203	R-HSA-2132295
221380	Q14203	R-HSA-3371497
221381	Q14203	R-HSA-381038
221382	Q14203	R-HSA-6807878
221383	Q14203	R-HSA-6811436
221384	Q14203	R-HSA-9725370
221385	Q14204	R-HSA-141444
221386	Q14204	R-HSA-2132295
221387	Q14204	R-HSA-2467813
221388	Q14204	R-HSA-2500257
221389	Q14204	R-HSA-2565942
221390	Q14204	R-HSA-3371497
221391	Q14204	R-HSA-380259
221392	Q14204	R-HSA-380270
221393	Q14204	R-HSA-380284
221394	Q14204	R-HSA-380320
221395	Q14204	R-HSA-5620912
221396	Q14204	R-HSA-5663220
221397	Q14204	R-HSA-6798695
221398	Q14204	R-HSA-6807878
221399	Q14204	R-HSA-6811436
221400	Q14204	R-HSA-68877
221401	Q14204	R-HSA-8854518
221402	Q14204	R-HSA-9609690
221403	Q14204	R-HSA-9646399
221404	Q14204	R-HSA-9646399
221405	Q14204	R-HSA-9648025
221406	Q14209	R-HSA-2559580
221407	Q14209	R-HSA-2559585
221408	Q14209	R-HSA-69231
221409	Q14209	R-HSA-9661069
221410	Q14210	R-HSA-163125
221411	Q14213	R-HSA-8984722
221412	Q14213	R-HSA-9020956
221413	Q14232	R-HSA-72731
221414	Q14240	R-HSA-1169408
221415	Q14240	R-HSA-156827
221416	Q14240	R-HSA-429947
221417	Q14240	R-HSA-72649
221418	Q14240	R-HSA-72662
221419	Q14240	R-HSA-72702
221420	Q14240	R-HSA-72706
221421	Q14241	R-HSA-112382
221422	Q14241	R-HSA-167152
221423	Q14241	R-HSA-167200
221424	Q14241	R-HSA-167238
221425	Q14241	R-HSA-167243
221426	Q14241	R-HSA-167246
221427	Q14241	R-HSA-167287
221428	Q14241	R-HSA-167290
221429	Q14241	R-HSA-674695
221430	Q14241	R-HSA-6796648
221431	Q14241	R-HSA-75955
221432	Q14242	R-HSA-202733
221433	Q14246	R-HSA-373080
221434	Q14247	R-HSA-5627123
221435	Q14247	R-HSA-8856828
221436	Q14254	R-HSA-5213460
221437	Q14254	R-HSA-5675482
221438	Q14254	R-HSA-8849932
221439	Q14254	R-HSA-8980692
221440	Q14254	R-HSA-9013026
221441	Q14254	R-HSA-9013106
221442	Q14254	R-HSA-9696264
221443	Q14254	R-HSA-9696273
221444	Q14258	R-HSA-1169408
221445	Q14258	R-HSA-168928
221446	Q14258	R-HSA-5656169
221447	Q14258	R-HSA-5689896
221448	Q14258	R-HSA-877300
221449	Q14258	R-HSA-918233
221450	Q14258	R-HSA-933541
221451	Q14258	R-HSA-933542
221452	Q14258	R-HSA-933542
221453	Q14258	R-HSA-933543
221454	Q14258	R-HSA-936440
221455	Q14258	R-HSA-936440
221456	Q14258	R-HSA-9705671
221457	Q14289	R-HSA-391160
221458	Q14289	R-HSA-4420097
221459	Q14289	R-HSA-9013420
221460	Q14289	R-HSA-9020558
221461	Q14314	R-HSA-6798695
221462	Q14315	R-HSA-446353
221463	Q14318	R-HSA-5689880
221464	Q14324	R-HSA-390522
221465	Q14330	R-HSA-373076
221466	Q14330	R-HSA-418594
221467	Q14332	R-HSA-201681
221468	Q14332	R-HSA-373080
221469	Q14332	R-HSA-4086398
221470	Q14332	R-HSA-4086398
221471	Q14332	R-HSA-4608870
221472	Q14332	R-HSA-4641262
221473	Q14332	R-HSA-4641262
221474	Q14332	R-HSA-5140745
221475	Q14344	R-HSA-193648
221476	Q14344	R-HSA-416482
221477	Q14344	R-HSA-428930
221478	Q14344	R-HSA-456926
221479	Q14344	R-HSA-456926
221480	Q14344	R-HSA-9013148
221481	Q14344	R-HSA-9013149
221482	Q14353	R-HSA-71288
221483	Q14353	R-HSA-8986944
221484	Q14376	R-HSA-5609977
221485	Q14376	R-HSA-70370
221486	Q14393	R-HSA-114608
221487	Q14393	R-HSA-159740
221488	Q14393	R-HSA-159763
221489	Q14393	R-HSA-159782
221490	Q14393	R-HSA-202733
221491	Q14393	R-HSA-381426
221492	Q14393	R-HSA-8957275
221493	Q14397	R-HSA-170822
221494	Q14397	R-HSA-5619107
221495	Q14409	R-HSA-75109
221496	Q14410	R-HSA-75109
221497	Q14416	R-HSA-418594
221498	Q14416	R-HSA-420499
221499	Q14432	R-HSA-418555
221500	Q14435	R-HSA-190372
221501	Q14435	R-HSA-5083625
221502	Q14435	R-HSA-913709
221503	Q14439	R-HSA-418555
221504	Q14439	R-HSA-9660821
221505	Q14442	R-HSA-162710
221506	Q14449	R-HSA-210993
221507	Q14451	R-HSA-1306955
221508	Q14451	R-HSA-1433557
221509	Q14451	R-HSA-186763
221510	Q14451	R-HSA-210993
221511	Q14451	R-HSA-8853659
221512	Q14451	R-HSA-9696273
221513	Q14457	R-HSA-1632852
221514	Q14457	R-HSA-5689880
221515	Q14457	R-HSA-9679504
221516	Q14457	R-HSA-9694676
221517	Q14457	R-HSA-9705671
221518	Q14457	R-HSA-983170
221519	Q14469	R-HSA-210744
221520	Q14469	R-HSA-2122947
221521	Q14469	R-HSA-2197563
221522	Q14469	R-HSA-2644606
221523	Q14469	R-HSA-2894862
221524	Q14469	R-HSA-8940973
221525	Q14469	R-HSA-8941856
221526	Q14469	R-HSA-8941856
221527	Q14469	R-HSA-9013508
221528	Q14469	R-HSA-9013695
221529	Q14493	R-HSA-159230
221530	Q14493	R-HSA-73856
221531	Q14493	R-HSA-77588
221532	Q14500	R-HSA-1296041
221533	Q14500	R-HSA-1296053
221534	Q14500	R-HSA-5576886
221535	Q14500	R-HSA-997272
221536	Q14512	R-HSA-190377
221537	Q14515	R-HSA-381426
221538	Q14515	R-HSA-8957275
221539	Q14524	R-HSA-445095
221540	Q14524	R-HSA-5576892
221541	Q14525	R-HSA-6805567
221542	Q14525	R-HSA-6809371
221543	Q14526	R-HSA-3232118
221544	Q14527	R-HSA-8866654
221545	Q14532	R-HSA-6805567
221546	Q14532	R-HSA-6809371
221547	Q14533	R-HSA-6805567
221548	Q14533	R-HSA-6809371
221549	Q14534	R-HSA-191273
221550	Q14534	R-HSA-2426168
221551	Q14541	R-HSA-210745
221552	Q14541	R-HSA-383280
221553	Q14542	R-HSA-83936
221554	Q14542	R-HSA-9748787
221555	Q14554	R-HSA-381038
221556	Q14563	R-HSA-399954
221557	Q14563	R-HSA-399955
221558	Q14563	R-HSA-399955
221559	Q14563	R-HSA-399956
221560	Q14563	R-HSA-399956
221561	Q14565	R-HSA-912446
221562	Q14566	R-HSA-176187
221563	Q14566	R-HSA-176974
221564	Q14566	R-HSA-68867
221565	Q14566	R-HSA-68867
221566	Q14566	R-HSA-68949
221567	Q14566	R-HSA-68962
221568	Q14566	R-HSA-69052
221569	Q14571	R-HSA-112043
221570	Q14571	R-HSA-114508
221571	Q14571	R-HSA-139853
221572	Q14571	R-HSA-1489509
221573	Q14571	R-HSA-2029485
221574	Q14571	R-HSA-2871809
221575	Q14571	R-HSA-381676
221576	Q14571	R-HSA-4086398
221577	Q14571	R-HSA-422356
221578	Q14571	R-HSA-5218921
221579	Q14571	R-HSA-5578775
221580	Q14571	R-HSA-5578775
221581	Q14571	R-HSA-5607763
221582	Q14571	R-HSA-9664323
221583	Q14571	R-HSA-983695
221584	Q14571	R-HSA-983695
221585	Q14573	R-HSA-112043
221586	Q14573	R-HSA-114508
221587	Q14573	R-HSA-139853
221588	Q14573	R-HSA-1489509
221589	Q14573	R-HSA-2029485
221590	Q14573	R-HSA-2871809
221591	Q14573	R-HSA-381676
221592	Q14573	R-HSA-4086398
221593	Q14573	R-HSA-422356
221594	Q14573	R-HSA-5218921
221595	Q14573	R-HSA-5578775
221596	Q14573	R-HSA-5578775
221597	Q14573	R-HSA-5607763
221598	Q14573	R-HSA-9664323
221599	Q14573	R-HSA-9717207
221600	Q14573	R-HSA-983695
221601	Q14573	R-HSA-983695
221602	Q14574	R-HSA-6805567
221603	Q14574	R-HSA-6809371
221604	Q14582	R-HSA-1251985
221605	Q14584	R-HSA-212436
221606	Q14586	R-HSA-212436
221607	Q14587	R-HSA-212436
221608	Q14588	R-HSA-212436
221609	Q14590	R-HSA-212436
221610	Q14592	R-HSA-212436
221611	Q14593	R-HSA-212436
221612	Q14596	R-HSA-9664873
221613	Q14596	R-HSA-9664873
221614	Q14623	R-HSA-373080
221615	Q14623	R-HSA-5358346
221616	Q14623	R-HSA-5362798
221617	Q14623	R-HSA-5362798
221618	Q14623	R-HSA-5632681
221619	Q14623	R-HSA-5632681
221620	Q14623	R-HSA-5632684
221621	Q14623	R-HSA-5635838
221622	Q14623	R-HSA-5658034
221623	Q14623	R-HSA-8941284
221624	Q14624	R-HSA-114608
221625	Q14626	R-HSA-6788467
221626	Q14627	R-HSA-6785807
221627	Q14642	R-HSA-1855183
221628	Q14643	R-HSA-112043
221629	Q14643	R-HSA-114508
221630	Q14643	R-HSA-139853
221631	Q14643	R-HSA-1489509
221632	Q14643	R-HSA-2029485
221633	Q14643	R-HSA-2871809
221634	Q14643	R-HSA-381676
221635	Q14643	R-HSA-4086398
221636	Q14643	R-HSA-418457
221637	Q14643	R-HSA-422356
221638	Q14643	R-HSA-5218921
221639	Q14643	R-HSA-5578775
221640	Q14643	R-HSA-5578775
221641	Q14643	R-HSA-5607763
221642	Q14643	R-HSA-9664323
221643	Q14643	R-HSA-983695
221644	Q14643	R-HSA-983695
221645	Q14644	R-HSA-5658442
221646	Q14651	R-HSA-9662360
221647	Q14651	R-HSA-9662361
221648	Q14653	R-HSA-1169408
221649	Q14653	R-HSA-1606341
221650	Q14653	R-HSA-1606341
221651	Q14653	R-HSA-168928
221652	Q14653	R-HSA-3134973
221653	Q14653	R-HSA-3134975
221654	Q14653	R-HSA-3270619
221655	Q14653	R-HSA-877300
221656	Q14653	R-HSA-9013973
221657	Q14653	R-HSA-909733
221658	Q14653	R-HSA-918233
221659	Q14653	R-HSA-933541
221660	Q14653	R-HSA-936440
221661	Q14653	R-HSA-936964
221662	Q14653	R-HSA-9705671
221663	Q14654	R-HSA-1296025
221664	Q14654	R-HSA-382556
221665	Q14654	R-HSA-422356
221666	Q14654	R-HSA-5578775
221667	Q14654	R-HSA-5678420
221668	Q14654	R-HSA-5683177
221669	Q14657	R-HSA-6782315
221670	Q14669	R-HSA-983168
221671	Q14671	R-HSA-432722
221672	Q14674	R-HSA-2467813
221673	Q14676	R-HSA-3108214
221674	Q14676	R-HSA-5693565
221675	Q14676	R-HSA-5693571
221676	Q14676	R-HSA-5693607
221677	Q14676	R-HSA-6796648
221678	Q14676	R-HSA-69473
221679	Q14677	R-HSA-432722
221680	Q14678	R-HSA-9018519
221681	Q14678	R-HSA-9673768
221682	Q14679	R-HSA-8955332
221683	Q14683	R-HSA-1221632
221684	Q14683	R-HSA-2467813
221685	Q14683	R-HSA-2468052
221686	Q14683	R-HSA-2470946
221687	Q14683	R-HSA-2500257
221688	Q14683	R-HSA-3108214
221689	Q14683	R-HSA-9018519
221690	Q14686	R-HSA-1368082
221691	Q14686	R-HSA-1368108
221692	Q14686	R-HSA-1989781
221693	Q14686	R-HSA-1989781
221694	Q14686	R-HSA-2151201
221695	Q14686	R-HSA-2426168
221696	Q14686	R-HSA-381340
221697	Q14686	R-HSA-400206
221698	Q14686	R-HSA-400253
221699	Q14686	R-HSA-5617472
221700	Q14686	R-HSA-9707564
221701	Q14686	R-HSA-9707616
221702	Q14690	R-HSA-6790901
221703	Q14690	R-HSA-6791226
221704	Q14691	R-HSA-176974
221705	Q14691	R-HSA-176974
221706	Q14692	R-HSA-6790901
221707	Q14692	R-HSA-6791226
221708	Q14693	R-HSA-1483191
221709	Q14693	R-HSA-1483213
221710	Q14693	R-HSA-4419969
221711	Q14693	R-HSA-75109
221712	Q14694	R-HSA-5656169
221713	Q14694	R-HSA-5689880
221714	Q14697	R-HSA-532668
221715	Q14697	R-HSA-901042
221716	Q14697	R-HSA-9683686
221717	Q14697	R-HSA-9694548
221718	Q14703	R-HSA-1655829
221719	Q14703	R-HSA-381033
221720	Q14703	R-HSA-381426
221721	Q14703	R-HSA-8874211
221722	Q14703	R-HSA-8874211
221723	Q14703	R-HSA-8957275
221724	Q14703	R-HSA-8963889
221725	Q14721	R-HSA-1296072
221726	Q14721	R-HSA-381676
221727	Q14722	R-HSA-1296072
221728	Q14738	R-HSA-141444
221729	Q14738	R-HSA-163685
221730	Q14738	R-HSA-163767
221731	Q14738	R-HSA-180024
221732	Q14738	R-HSA-195253
221733	Q14738	R-HSA-196299
221734	Q14738	R-HSA-198753
221735	Q14738	R-HSA-202670
221736	Q14738	R-HSA-2467813
221737	Q14738	R-HSA-2500257
221738	Q14738	R-HSA-389513
221739	Q14738	R-HSA-432142
221740	Q14738	R-HSA-4641262
221741	Q14738	R-HSA-4641262
221742	Q14738	R-HSA-5339716
221743	Q14738	R-HSA-5358747
221744	Q14738	R-HSA-5358749
221745	Q14738	R-HSA-5358751
221746	Q14738	R-HSA-5358752
221747	Q14738	R-HSA-5467337
221748	Q14738	R-HSA-5467340
221749	Q14738	R-HSA-5467348
221750	Q14738	R-HSA-5663220
221751	Q14738	R-HSA-5673000
221752	Q14738	R-HSA-5675221
221753	Q14738	R-HSA-6811558
221754	Q14738	R-HSA-68877
221755	Q14738	R-HSA-9634600
221756	Q14738	R-HSA-9648025
221757	Q14739	R-HSA-191273
221758	Q14739	R-HSA-2995383
221759	Q14739	R-HSA-8980692
221760	Q14739	R-HSA-9013106
221761	Q14739	R-HSA-9013148
221762	Q14739	R-HSA-9013149
221763	Q14739	R-HSA-9013404
221764	Q14739	R-HSA-9013405
221765	Q14739	R-HSA-9013408
221766	Q14739	R-HSA-9013423
221767	Q14739	R-HSA-9022692
221768	Q14746	R-HSA-6807878
221769	Q14746	R-HSA-6811438
221770	Q14746	R-HSA-6811440
221771	Q14749	R-HSA-2408508
221772	Q14749	R-HSA-389661
221773	Q14764	R-HSA-6798695
